H2S(WE),H2S(AE),SO2(WE),SO2(AE),CO(WE),CO(AE),VOC(WE),VOC(AE),NH3(WE),NH3(AE),MICS6814(CO),MICS6814(NH3),MICS6814(NO2),SEMEATECH(NH3),SEMEATECH(CH3SH),Class
411.582,314.819,342.076,674.612,854.509,38.16,550.314,45.439,615.948,287.779,2543.52,1844.947,3146.561,6891,0,Compostagem
403.404,317.545,357.067,674.612,854.509,27.257,555.363,45.439,620.997,287.779,2543.52,1844.947,3146.561,6905,0,Compostagem
411.582,322.996,363.882,678.701,857.234,34.071,555.363,45.439,620.997,287.779,2543.52,1844.947,3146.561,6918,0,Compostagem
402.042,317.545,354.342,680.064,844.969,40.886,550.314,50.488,620.997,287.779,2540.534,1841.962,3146.561,6932,0,Compostagem
415.67,322.996,336.625,674.612,851.783,35.434,550.314,50.488,620.997,287.779,2543.52,1841.962,3146.561,6946,0,Compostagem
403.404,340.713,361.156,674.612,870.863,114.48,550.314,45.439,620.997,287.779,2540.534,1838.977,3146.561,6960,0,Compostagem
407.493,328.448,355.705,680.064,864.049,53.151,550.314,45.439,626.046,287.779,2540.534,1835.991,3146.561,6973,0,Compostagem
410.219,310.73,337.987,674.612,842.243,34.071,550.314,50.488,626.046,287.779,2540.534,1838.977,3146.561,6986,0,Compostagem
414.307,320.27,342.076,680.064,850.42,32.708,550.314,45.439,620.997,287.779,2537.549,1835.991,3146.561,7003,0,Compostagem
417.033,87.223,351.616,678.701,839.517,39.523,550.314,45.439,626.046,287.779,2537.549,1835.991,3146.561,7016,0,Compostagem
415.67,314.819,355.705,678.701,842.243,29.983,555.363,50.488,626.046,287.779,2537.549,1833.006,3146.561,7030,0,Compostagem
404.767,313.456,342.076,667.798,840.88,27.257,555.363,45.439,626.046,287.779,2537.549,1833.006,3146.561,7043,0,Compostagem
400.679,322.996,385.687,673.249,872.226,32.708,555.363,50.488,626.046,287.779,2537.549,1833.006,3146.561,7057,0,Compostagem
412.944,317.545,343.439,678.701,853.146,34.071,550.314,45.439,626.046,287.779,2537.549,1833.006,3146.561,7070,0,Compostagem
402.042,313.456,378.873,667.798,872.226,28.62,560.412,50.488,626.046,287.779,2534.563,1830.021,3146.561,7083,0,Compostagem
417.033,310.73,372.059,669.161,866.774,36.797,560.412,45.439,631.095,287.779,2534.563,1830.021,3146.561,7096,0,Compostagem
415.67,313.456,348.89,677.338,846.332,31.346,555.363,45.439,626.046,287.779,2534.563,1827.035,3146.561,7107,0,Compostagem
403.404,317.545,348.89,666.435,846.332,38.16,555.363,45.439,631.095,287.779,2534.563,1827.035,3146.561,7117,0,Compostagem
414.307,317.545,347.527,670.524,843.606,32.708,555.363,45.439,631.095,287.779,2534.563,1827.035,3146.561,7127,0,Compostagem
411.582,314.819,351.616,678.701,846.332,38.16,560.412,45.439,636.143,287.779,2531.578,1824.05,3146.561,7136,0,Compostagem
403.404,324.359,376.147,669.161,877.677,31.346,560.412,45.439,636.143,287.779,2531.578,1824.05,3146.561,7145,0,Compostagem
414.307,312.093,342.076,674.612,849.057,31.346,560.412,45.439,631.095,287.779,2531.578,1824.05,3146.561,7154,0,Compostagem
403.404,317.545,350.253,666.435,842.243,27.257,560.412,45.439,636.143,287.779,2531.578,1824.05,3143.575,7163,0,Compostagem
417.033,313.456,337.987,675.975,855.872,35.434,555.363,45.439,636.143,287.779,2531.578,1821.064,3143.575,7172,0,Compostagem
408.856,321.633,380.236,671.886,887.217,32.708,560.412,45.439,636.143,287.779,2528.593,1821.064,3143.575,7183,0,Compostagem
410.219,313.456,378.873,667.798,880.403,40.886,560.412,45.439,636.143,287.779,2528.593,1821.064,3143.575,7193,0,Compostagem
412.944,309.368,376.147,673.249,859.96,38.16,560.412,45.439,641.192,287.779,2528.593,1818.079,3143.575,7204,0,Compostagem
414.307,324.359,343.439,666.435,874.951,35.434,565.461,45.439,636.143,287.779,2528.593,1818.079,3143.575,7215,0,Compostagem
406.13,317.545,378.873,675.975,865.411,29.983,565.461,45.439,641.192,287.779,2528.593,1815.094,3143.575,7229,0,Compostagem
407.493,318.908,258.942,637.815,849.057,35.434,560.412,50.488,641.192,287.779,2525.607,1815.094,3143.575,7241,0,Compostagem
414.307,324.359,358.43,682.789,874.951,31.346,565.461,45.439,641.192,287.779,2525.607,1815.094,3143.575,7253,0,Compostagem
412.944,318.908,339.35,682.789,880.403,24.531,560.412,45.439,641.192,287.779,2525.607,1812.108,3143.575,7265,0,Compostagem
406.13,324.359,374.785,674.612,857.234,35.434,565.461,45.439,641.192,287.779,2522.622,1812.108,3143.575,7277,0,Compostagem
412.944,309.368,369.333,673.249,854.509,39.523,560.412,45.439,641.192,287.779,2525.607,1809.123,3143.575,7289,0,Compostagem
404.767,320.27,369.333,677.338,881.766,36.797,565.461,45.439,646.241,287.779,2522.622,1809.123,3143.575,7300,0,Compostagem
410.219,321.633,351.616,677.338,883.129,21.806,565.461,50.488,641.192,287.779,2522.622,1809.123,3143.575,7311,0,Compostagem
404.767,316.182,365.245,685.515,879.04,31.346,565.461,45.439,641.192,287.779,2522.622,1809.123,3143.575,7322,0,Compostagem
407.493,318.908,365.245,667.798,853.146,49.063,565.461,45.439,641.192,287.779,2522.622,1809.123,3143.575,7332,0,Compostagem
417.033,314.819,376.147,671.886,866.774,32.708,565.461,45.439,646.241,287.779,2522.622,1806.138,3143.575,7343,0,Compostagem
406.13,318.908,381.599,667.798,892.669,36.797,565.461,45.439,646.241,287.779,2519.637,1806.138,3143.575,7353,0,Compostagem
407.493,321.633,373.422,669.161,895.394,29.983,565.461,45.439,646.241,287.779,2519.637,1803.152,3143.575,7363,0,Compostagem
415.67,320.27,395.227,681.426,895.394,25.894,570.509,50.488,646.241,287.779,2519.637,1803.152,3143.575,7372,0,Compostagem
412.944,316.182,363.882,678.701,853.146,53.151,570.509,45.439,651.29,287.779,2519.637,1803.152,3143.575,7382,0,Compostagem
408.856,322.996,350.253,677.338,876.314,0.0,570.509,45.439,651.29,287.779,2519.637,1803.152,3143.575,7391,0,Compostagem
410.219,317.545,351.616,673.249,888.58,28.62,570.509,45.439,646.241,287.779,2516.651,1800.167,3143.575,7401,0,Compostagem
406.13,318.908,380.236,666.435,889.943,31.346,565.461,50.488,651.29,287.779,2516.651,1800.167,3143.575,7410,0,Compostagem
415.67,317.545,337.987,677.338,870.863,25.894,570.509,45.439,651.29,287.779,2516.651,1800.167,3143.575,7420,0,Compostagem
417.033,321.633,343.439,667.798,862.686,31.346,570.509,45.439,651.29,287.779,2516.651,1797.182,3143.575,7430,0,Compostagem
404.767,318.908,380.236,675.975,900.846,29.983,575.558,45.439,651.29,287.779,2516.651,1797.182,3143.575,7439,0,Compostagem
417.033,312.093,337.987,677.338,869.5,29.983,570.509,45.439,651.29,287.779,2516.651,1797.182,3140.59,7448,0,Compostagem
408.856,310.73,376.147,677.338,881.766,25.894,570.509,45.439,656.338,287.779,2513.666,1794.196,3143.575,7458,0,Compostagem
397.953,316.182,337.987,671.886,874.951,38.16,570.509,50.488,651.29,287.779,2513.666,1794.196,3143.575,7467,0,Compostagem
410.219,321.633,348.89,660.984,899.483,40.886,570.509,45.439,656.338,287.779,2513.666,1794.196,3140.59,7475,0,Compostagem
407.493,305.279,377.51,670.524,884.491,32.708,575.558,50.488,656.338,287.779,2510.681,1791.211,3143.575,7484,0,Compostagem
403.404,314.819,381.599,669.161,896.757,31.346,570.509,45.439,656.338,287.779,2510.681,1791.211,3140.59,7494,0,Compostagem
408.856,312.093,382.962,671.886,887.217,24.531,570.509,45.439,656.338,287.779,2510.681,1791.211,3140.59,7502,0,Compostagem
411.582,317.545,374.785,675.975,899.483,25.894,575.558,45.439,656.338,287.779,2510.681,1788.226,3140.59,7511,0,Compostagem
414.307,312.093,393.864,689.604,866.774,36.797,575.558,45.439,656.338,287.779,2510.681,1788.226,3140.59,7520,0,Compostagem
412.944,324.359,343.439,674.612,865.411,36.797,575.558,45.439,656.338,287.779,2507.695,1785.24,3140.59,7529,0,Compostagem
408.856,317.545,355.705,669.161,869.5,44.974,575.558,50.488,661.387,287.779,2507.695,1785.24,3140.59,7538,0,Compostagem
419.759,324.359,367.97,669.161,899.483,38.16,575.558,50.488,661.387,287.779,2507.695,1785.24,3140.59,7546,0,Compostagem
408.856,322.996,372.059,674.612,885.854,34.071,570.509,50.488,656.338,287.779,2507.695,1785.24,3140.59,7555,0,Compostagem
402.042,317.545,406.13,682.789,898.12,25.894,580.607,45.439,661.387,287.779,2507.695,1785.24,3140.59,7565,0,Compostagem
418.396,310.73,365.245,671.886,874.951,39.523,575.558,50.488,661.387,287.779,2507.695,1782.255,3140.59,7574,0,Compostagem
412.944,308.005,377.51,669.161,906.297,28.62,575.558,45.439,666.436,287.779,2504.71,1782.255,3140.59,7583,0,Compostagem
418.396,312.093,362.519,674.612,855.872,32.708,575.558,45.439,666.436,287.779,2504.71,1782.255,3140.59,7591,0,Compostagem
411.582,313.456,397.953,674.612,889.943,38.16,580.607,45.439,661.387,287.779,2504.71,1782.255,3140.59,7600,0,Compostagem
414.307,313.456,380.236,673.249,891.306,25.894,575.558,50.488,666.436,287.779,2504.71,1779.27,3140.59,7608,0,Compostagem
410.219,317.545,374.785,674.612,902.209,28.62,575.558,45.439,666.436,287.779,2504.71,1779.27,3140.59,7616,0,Compostagem
417.033,332.536,340.713,673.249,873.589,117.205,580.607,45.439,666.436,287.779,2501.725,1779.27,3140.59,7623,0,Compostagem
411.582,309.368,396.59,678.701,883.129,32.708,580.607,45.439,666.436,287.779,2501.725,1776.284,3140.59,7630,0,Compostagem
410.219,322.996,352.979,674.612,900.846,31.346,580.607,50.488,666.436,287.779,2501.725,1776.284,3140.59,7640,0,Compostagem
412.944,314.819,361.156,675.975,896.757,34.071,580.607,45.439,671.485,287.779,2501.725,1776.284,3140.59,7647,0,Compostagem
415.67,320.27,238.499,685.515,894.031,24.531,580.607,45.439,676.533,287.779,2501.725,1773.299,3140.59,7655,0,Compostagem
404.767,316.182,347.527,677.338,872.226,27.257,580.607,45.439,671.485,287.779,2501.725,1773.299,3140.59,7663,0,Compostagem
403.404,332.536,377.51,678.701,874.951,38.16,575.558,50.488,671.485,287.779,2501.725,1773.299,3140.59,7672,0,Compostagem
414.307,316.182,376.147,669.161,887.217,0.0,575.558,45.439,671.485,287.779,2498.739,1773.299,3140.59,7679,0,Compostagem
417.033,339.35,357.067,663.709,879.04,0.0,585.656,45.439,671.485,287.779,2498.739,1770.313,3140.59,7687,0,Compostagem
408.856,322.996,343.439,675.975,900.846,27.257,580.607,45.439,671.485,287.779,2498.739,1770.313,3140.59,7695,0,Compostagem
410.219,316.182,385.687,669.161,907.66,122.657,580.607,45.439,671.485,287.779,2498.739,1770.313,3140.59,7703,0,Compostagem
407.493,305.279,378.873,678.701,903.571,24.531,585.656,45.439,671.485,287.779,2498.739,1770.313,3140.59,7710,0,Compostagem
412.944,308.005,337.987,670.524,879.04,31.346,585.656,50.488,676.533,287.779,2498.739,1767.328,3137.604,7717,0,Compostagem
415.67,313.456,354.342,685.515,877.677,34.071,585.656,50.488,671.485,287.779,2498.739,1767.328,3137.604,7724,0,Compostagem
406.13,316.182,370.696,666.435,868.137,36.797,580.607,45.439,671.485,287.779,2495.754,1770.313,3137.604,7731,0,Compostagem
415.67,316.182,370.696,674.612,913.111,32.708,585.656,45.439,676.533,287.779,2495.754,1767.328,3137.604,7737,0,Compostagem
406.13,320.27,369.333,670.524,911.748,27.257,585.656,45.439,671.485,287.779,2495.754,1764.343,3137.604,7744,0,Compostagem
400.679,308.005,391.139,689.604,874.951,34.071,580.607,45.439,676.533,287.779,2495.754,1764.343,3137.604,7750,0,Compostagem
404.767,318.908,363.882,669.161,911.748,31.346,585.656,45.439,676.533,287.779,2492.769,1764.343,3137.604,7757,0,Compostagem
404.767,313.456,358.43,665.072,900.846,25.894,585.656,50.488,676.533,287.779,2492.769,1764.343,3137.604,7763,0,Compostagem
412.944,317.545,346.165,666.435,903.571,58.603,585.656,45.439,676.533,287.779,2492.769,1761.357,3137.604,7772,0,Compostagem
407.493,321.633,348.89,674.612,873.589,34.071,585.656,45.439,676.533,287.779,2492.769,1761.357,3137.604,7778,0,Compostagem
412.944,310.73,385.687,669.161,877.677,35.434,585.656,45.439,681.582,287.779,2492.769,1761.357,3137.604,7785,0,Compostagem
415.67,320.27,376.147,669.161,898.12,35.434,585.656,45.439,681.582,287.779,2492.769,1761.357,3137.604,7791,0,Compostagem
422.484,320.27,355.705,675.975,876.314,31.346,585.656,45.439,681.582,287.779,2489.783,1758.372,3137.604,7798,0,Compostagem
421.121,314.819,351.616,667.798,909.023,28.62,585.656,45.439,681.582,287.779,2489.783,1758.372,3137.604,7804,0,Compostagem
412.944,314.819,359.793,666.435,902.209,24.531,590.705,45.439,681.582,287.779,2489.783,1758.372,3137.604,7810,0,Compostagem
412.944,321.633,355.705,670.524,913.111,24.531,585.656,45.439,681.582,287.779,2489.783,1755.387,3137.604,7817,0,Compostagem
410.219,309.368,384.324,666.435,889.943,27.257,590.705,45.439,681.582,287.779,2489.783,1755.387,3137.604,7823,0,Compostagem
415.67,322.996,362.519,671.886,872.226,28.62,585.656,45.439,681.582,287.779,2489.783,1755.387,3137.604,7830,0,Compostagem
415.67,317.545,384.324,670.524,876.314,36.797,590.705,45.439,686.631,287.779,2486.798,1752.401,3137.604,7836,0,Compostagem
421.121,316.182,357.067,680.064,880.403,31.346,590.705,45.439,681.582,287.779,2486.798,1752.401,3137.604,7843,0,Compostagem
415.67,318.908,369.333,669.161,880.403,38.16,590.705,50.488,681.582,287.779,2486.798,1752.401,3137.604,7849,0,Compostagem
411.582,318.908,380.236,666.435,910.386,31.346,590.705,45.439,686.631,287.779,2486.798,1752.401,3137.604,7856,0,Compostagem
418.396,310.73,346.165,674.612,881.766,114.48,590.705,45.439,686.631,287.779,2486.798,1752.401,3137.604,7862,0,Compostagem
412.944,317.545,340.713,663.709,877.677,20.443,590.705,45.439,701.777,287.779,2486.798,1752.401,3137.604,7868,0,Compostagem
414.307,316.182,363.882,680.064,915.837,31.346,590.705,50.488,671.485,287.779,2483.812,1749.416,3137.604,7874,0,Compostagem
403.404,312.093,397.953,688.241,881.766,34.071,595.753,50.488,686.631,287.779,2483.812,1749.416,3137.604,7880,0,Compostagem
407.493,310.73,392.502,663.709,909.023,28.62,595.753,45.439,691.68,287.779,2483.812,1749.416,3137.604,7885,0,Compostagem
408.856,318.908,373.422,669.161,906.297,31.346,590.705,50.488,686.631,287.779,2483.812,1749.416,3137.604,7890,0,Compostagem
404.767,316.182,381.599,673.249,895.394,25.894,595.753,45.439,691.68,287.779,2483.812,1746.431,3134.619,7897,0,Compostagem
411.582,312.093,407.493,686.878,907.66,24.531,595.753,45.439,696.728,287.779,2480.827,1746.431,3137.604,7903,0,Compostagem
408.856,310.73,370.696,669.161,900.846,34.071,595.753,45.439,691.68,287.779,2483.812,1746.431,3137.604,7909,0,Compostagem
421.121,310.73,337.987,667.798,898.12,32.708,595.753,45.439,691.68,287.779,2483.812,1746.431,3137.604,7915,0,Compostagem
419.759,314.819,354.342,666.435,883.129,36.797,595.753,45.439,696.728,287.779,2480.827,1746.431,3137.604,7920,0,Compostagem
399.316,309.368,359.793,675.975,902.209,23.168,590.705,45.439,691.68,287.779,2480.827,1743.445,3137.604,7926,0,Compostagem
419.759,312.093,382.962,650.081,914.474,28.62,595.753,45.439,691.68,287.779,2480.827,1743.445,3134.619,7932,0,Compostagem
422.484,320.27,350.253,660.984,925.377,126.745,595.753,45.439,691.68,287.779,2480.827,1743.445,3137.604,7937,0,Compostagem
407.493,320.27,362.519,671.886,925.377,28.62,595.753,45.439,696.728,287.779,2480.827,1740.46,3134.619,7942,0,Compostagem
407.493,317.545,377.51,666.435,921.288,25.894,595.753,45.439,691.68,287.779,2480.827,1743.445,3134.619,7948,0,Compostagem
418.396,313.456,363.882,669.161,919.926,24.531,595.753,45.439,691.68,287.779,2480.827,1740.46,3134.619,7953,0,Compostagem
417.033,314.819,380.236,669.161,896.757,32.708,595.753,45.439,696.728,287.779,2480.827,1740.46,3137.604,7959,0,Compostagem
417.033,415.67,380.236,669.161,919.926,27.257,595.753,45.439,696.728,287.779,2480.827,1740.46,3134.619,7963,0,Compostagem
421.121,324.359,346.165,667.798,896.757,118.568,595.753,45.439,696.728,287.779,2477.842,1740.46,3134.619,7968,0,Compostagem
417.033,309.368,344.802,675.975,879.04,27.257,595.753,45.439,691.68,287.779,2477.842,1740.46,3134.619,7974,0,Compostagem
407.493,318.908,378.873,669.161,919.926,25.894,600.802,45.439,701.777,287.779,2477.842,1737.475,3134.619,7979,0,Compostagem
421.121,321.633,377.51,671.886,913.111,32.708,600.802,45.439,696.728,287.779,2477.842,1737.475,3134.619,7984,0,Compostagem
414.307,320.27,354.342,666.435,902.209,24.531,600.802,50.488,696.728,287.779,2477.842,1737.475,3134.619,7989,0,Compostagem
414.307,316.182,369.333,666.435,881.766,23.168,600.802,45.439,701.777,287.779,2477.842,1734.489,3134.619,7994,0,Compostagem
419.759,317.545,373.422,675.975,925.377,32.708,595.753,45.439,701.777,287.779,2474.856,1737.475,3134.619,8000,0,Compostagem
417.033,312.093,343.439,678.701,889.943,32.708,595.753,45.439,701.777,287.779,2474.856,1737.475,3134.619,8005,0,Compostagem
422.484,312.093,348.89,673.249,891.306,31.346,600.802,45.439,701.777,287.779,2474.856,1734.489,3134.619,8011,0,Compostagem
399.316,299.828,381.599,675.975,902.209,49.063,600.802,45.439,696.728,287.779,2474.856,1734.489,3134.619,8016,0,Compostagem
415.67,312.093,340.713,674.612,896.757,27.257,600.802,50.488,706.826,287.779,2474.856,1734.489,3134.619,8021,0,Compostagem
417.033,324.359,358.43,665.072,891.306,32.708,600.802,50.488,701.777,287.779,2474.856,1731.504,3134.619,8026,0,Compostagem
414.307,309.368,378.873,667.798,887.217,31.346,600.802,45.439,706.826,287.779,2474.856,1731.504,3134.619,8030,0,Compostagem
418.396,327.085,355.705,670.524,933.554,23.168,605.851,45.439,701.777,287.779,2471.871,1731.504,3134.619,8033,0,Compostagem
419.759,318.908,354.342,666.435,930.828,0.0,600.802,45.439,706.826,287.779,2471.871,1731.504,3134.619,8038,0,Compostagem
411.582,312.093,373.422,663.709,899.483,29.983,605.851,45.439,706.826,287.779,2471.871,1731.504,3134.619,8042,0,Compostagem
412.944,313.456,374.785,669.161,907.66,0.0,600.802,45.439,706.826,287.779,2471.871,1728.519,3134.619,8046,0,Compostagem
407.493,321.633,351.616,671.886,924.014,27.257,600.802,45.439,706.826,287.779,2471.871,1728.519,3134.619,8051,0,Compostagem
415.67,312.093,381.599,666.435,917.2,28.62,600.802,50.488,711.875,287.779,2471.871,1728.519,3134.619,8055,0,Compostagem
417.033,312.093,381.599,682.789,889.943,29.983,600.802,45.439,711.875,287.779,2471.871,1728.519,3134.619,8061,0,Compostagem
423.847,316.182,374.785,678.701,889.943,29.983,605.851,45.439,706.826,287.779,2471.871,1728.519,3134.619,8066,0,Compostagem
412.944,317.545,372.059,670.524,896.757,27.257,605.851,50.488,706.826,287.779,2468.886,1725.533,3134.619,8072,0,Compostagem
423.847,318.908,344.802,669.161,898.12,0.0,600.802,45.439,711.875,287.779,2471.871,1728.519,3134.619,8077,0,Compostagem
407.493,314.819,374.785,666.435,896.757,23.168,600.802,45.439,716.923,287.779,2468.886,1725.533,3134.619,8082,0,Compostagem
410.219,320.27,377.51,667.798,919.926,23.168,600.802,50.488,711.875,287.779,2468.886,1725.533,3134.619,8088,0,Compostagem
422.484,316.182,343.439,674.612,898.12,29.983,600.802,45.439,716.923,287.779,2468.886,1725.533,3134.619,8093,0,Compostagem
423.847,312.093,382.962,678.701,910.386,35.434,605.851,45.439,706.826,287.779,2468.886,1725.533,3134.619,8098,0,Compostagem
422.484,310.73,362.519,671.886,894.031,31.346,605.851,45.439,711.875,287.779,2468.886,1725.533,3134.619,8102,0,Compostagem
406.13,310.73,382.962,667.798,922.651,24.531,605.851,45.439,711.875,287.779,2468.886,1725.533,3134.619,8107,0,Compostagem
415.67,318.908,350.253,667.798,898.12,31.346,605.851,45.439,701.777,287.779,2468.886,1725.533,3134.619,8112,0,Compostagem
414.307,318.908,344.802,674.612,910.386,21.806,605.851,50.488,711.875,287.779,2468.886,1722.548,3134.619,8117,0,Compostagem
414.307,305.279,361.156,663.709,892.669,27.257,605.851,45.439,716.923,287.779,2468.886,1722.548,3134.619,8122,0,Compostagem
417.033,312.093,374.785,666.435,911.748,31.346,610.9,50.488,716.923,287.779,2465.9,1719.562,3134.619,8125,0,Compostagem
411.582,310.73,340.713,665.072,895.394,23.168,610.9,45.439,716.923,287.779,2465.9,1719.562,3134.619,8129,0,Compostagem
418.396,312.093,385.687,675.975,930.828,29.983,610.9,45.439,716.923,287.779,2462.915,1719.562,3134.619,8133,0,Compostagem
414.307,313.456,377.51,665.072,914.474,28.62,605.851,45.439,716.923,287.779,2465.9,1719.562,3134.619,8137,0,Compostagem
423.847,312.093,377.51,669.161,924.014,23.168,605.851,45.439,716.923,287.779,2465.9,1719.562,3134.619,8140,0,Compostagem
423.847,314.819,370.696,678.701,915.837,29.983,600.802,45.439,721.972,287.779,2465.9,1719.562,3134.619,8143,0,Compostagem
417.033,321.633,340.713,673.249,900.846,29.983,610.9,45.439,716.923,287.779,2462.915,1716.577,3131.634,8147,0,Compostagem
410.219,324.359,354.342,671.886,936.28,19.08,610.9,45.439,721.972,287.779,2462.915,1716.577,3134.619,8150,0,Compostagem
417.033,318.908,342.076,674.612,925.377,23.168,610.9,50.488,716.923,287.779,2462.915,1716.577,3131.634,8154,0,Compostagem
411.582,321.633,395.227,675.975,932.191,27.257,610.9,45.439,716.923,287.779,2462.915,1716.577,3134.619,8157,0,Compostagem
418.396,317.545,347.527,666.435,903.571,31.346,605.851,45.439,721.972,287.779,2462.915,1716.577,3131.634,8161,0,Compostagem
417.033,313.456,382.962,671.886,918.563,31.346,610.9,45.439,721.972,287.779,2462.915,1716.577,3131.634,8164,0,Compostagem
426.573,322.996,366.607,674.612,910.386,32.708,605.851,45.439,721.972,287.779,2462.915,1713.592,3131.634,8168,0,Compostagem
410.219,313.456,357.067,678.701,925.377,20.443,610.9,45.439,721.972,287.779,2462.915,1713.592,3134.619,8171,0,Compostagem
408.856,308.005,348.89,675.975,922.651,20.443,610.9,45.439,721.972,287.779,2462.915,1713.592,3131.634,8174,0,Compostagem
421.121,317.545,370.696,675.975,925.377,25.894,610.9,45.439,721.972,287.779,2459.93,1713.592,3131.634,8177,0,Compostagem
407.493,317.545,369.333,669.161,941.731,0.0,615.948,45.439,721.972,287.779,2459.93,1713.592,3131.634,8180,0,Compostagem
422.484,316.182,373.422,670.524,921.288,27.257,610.9,45.439,727.021,287.779,2459.93,1713.592,3131.634,8183,0,Compostagem
419.759,313.456,374.785,666.435,924.014,29.983,610.9,50.488,727.021,287.779,2459.93,1713.592,3131.634,8186,0,Compostagem
421.121,322.996,343.439,669.161,917.2,21.806,610.9,45.439,727.021,287.779,2459.93,1710.606,3131.634,8190,0,Compostagem
421.121,314.819,365.245,669.161,899.483,24.531,615.948,50.488,727.021,287.779,2459.93,1710.606,3131.634,8193,0,Compostagem
425.21,313.456,396.59,678.701,903.571,32.708,615.948,45.439,727.021,287.779,2459.93,1710.606,3131.634,8197,0,Compostagem
414.307,312.093,344.802,666.435,904.934,24.531,610.9,45.439,727.021,287.779,2456.944,1710.606,3131.634,8200,0,Compostagem
412.944,310.73,359.793,666.435,906.297,0.0,610.9,45.439,727.021,287.779,2456.944,1707.621,3131.634,8204,0,Compostagem
408.856,313.456,340.713,663.709,909.023,21.806,610.9,45.439,732.07,287.779,2456.944,1707.621,3131.634,8208,0,Compostagem
414.307,312.093,350.253,674.612,917.2,20.443,610.9,45.439,727.021,287.779,2456.944,1707.621,3131.634,8212,0,Compostagem
412.944,309.368,350.253,670.524,909.023,21.806,615.948,45.439,732.07,287.779,2456.944,1707.621,3131.634,8217,0,Compostagem
421.121,313.456,352.979,671.886,932.191,29.983,615.948,50.488,732.07,287.779,2453.959,1707.621,3131.634,8221,0,Compostagem
423.847,317.545,369.333,671.886,924.014,32.708,610.9,50.488,732.07,287.779,2456.944,1704.636,3131.634,8224,0,Compostagem
422.484,317.545,376.147,674.612,940.368,24.531,615.948,45.439,727.021,287.779,2453.959,1704.636,3131.634,8228,0,Compostagem
418.396,317.545,387.05,675.975,933.554,29.983,615.948,45.439,732.07,287.779,2453.959,1704.636,3131.634,8231,0,Compostagem
421.121,313.456,374.785,675.975,918.563,29.983,615.948,45.439,732.07,287.779,2453.959,1704.636,3131.634,8235,0,Compostagem
414.307,309.368,369.333,665.072,903.571,29.983,615.948,50.488,732.07,287.779,2453.959,1704.636,3131.634,8238,0,Compostagem
425.21,327.085,395.227,685.515,933.554,24.531,615.948,45.439,732.07,287.779,2453.959,1701.65,3131.634,8242,0,Compostagem
430.661,317.545,339.35,663.709,929.466,23.168,615.948,50.488,737.118,287.779,2453.959,1701.65,3131.634,8245,0,Compostagem
427.936,321.633,380.236,671.886,940.368,29.983,615.948,45.439,732.07,287.779,2453.959,1701.65,3131.634,8248,0,Compostagem
411.582,317.545,352.979,663.709,929.466,20.443,620.997,45.439,732.07,287.779,2453.959,1701.65,3131.634,8251,0,Compostagem
417.033,325.722,351.616,670.524,941.731,19.08,615.948,45.439,732.07,287.779,2453.959,1701.65,3131.634,8254,0,Compostagem
421.121,318.908,385.687,677.338,941.731,29.983,620.997,45.439,737.118,287.779,2453.959,1701.65,3131.634,8257,0,Compostagem
414.307,310.73,344.802,669.161,900.846,19.08,620.997,45.439,737.118,287.779,2450.974,1701.65,3131.634,8260,0,Compostagem
425.21,318.908,397.953,671.886,941.731,27.257,615.948,45.439,737.118,287.779,2450.974,1698.665,3131.634,8263,0,Compostagem
423.847,318.908,346.165,673.249,904.934,23.168,620.997,50.488,737.118,287.779,2450.974,1698.665,3131.634,8265,0,Compostagem
418.396,309.368,370.696,675.975,902.209,20.443,620.997,45.439,737.118,287.779,2450.974,1698.665,3131.634,8268,0,Compostagem
419.759,318.908,350.253,674.612,943.094,32.708,615.948,45.439,737.118,287.779,2450.974,1698.665,3131.634,8270,0,Compostagem
415.67,310.73,362.519,678.701,926.74,21.806,620.997,45.439,742.167,287.779,2450.974,1698.665,3131.634,8272,0,Compostagem
411.582,312.093,351.616,663.709,919.926,14.991,615.948,45.439,737.118,287.779,2450.974,1698.665,3131.634,8274,0,Compostagem
412.944,309.368,351.616,669.161,918.563,21.806,626.046,45.439,742.167,287.779,2450.974,1698.665,3131.634,8276,0,Compostagem
414.307,320.27,344.802,669.161,914.474,28.62,620.997,45.439,742.167,287.779,2450.974,1695.68,3131.634,8277,0,Compostagem
415.67,317.545,346.165,673.249,921.288,21.806,620.997,50.488,742.167,287.779,2450.974,1695.68,3131.634,8279,0,Compostagem
422.484,312.093,348.89,667.798,907.66,25.894,620.997,45.439,737.118,287.779,2447.988,1695.68,3131.634,8281,0,Compostagem
422.484,308.005,355.705,671.886,907.66,28.62,620.997,45.439,742.167,287.779,2447.988,1695.68,3131.634,8284,0,Compostagem
423.847,312.093,343.439,675.975,917.2,21.806,620.997,45.439,742.167,287.779,2447.988,1695.68,3131.634,8286,0,Compostagem
425.21,320.27,343.439,674.612,925.377,25.894,620.997,45.439,747.216,287.779,2447.988,1695.68,3131.634,8288,0,Compostagem
423.847,317.545,373.422,678.701,929.466,31.346,620.997,45.439,747.216,287.779,2447.988,1695.68,3131.634,8291,0,Compostagem
414.307,317.545,395.227,677.338,943.094,17.717,620.997,45.439,742.167,287.779,2447.988,1692.694,3131.634,8293,0,Compostagem
423.847,312.093,373.422,665.072,925.377,32.708,620.997,45.439,742.167,287.779,2447.988,1695.68,3131.634,8295,0,Compostagem
